,ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr,st_timestamp,et_timestamp,flow_tag,flow_type
2310,2018-10-26 06:01:48,2018-10-26 06:04:27,158.109,192.168.1.248,192.168.1.245,1900,51964.0,UDP,........,0.0,0.0,2.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551708.0,1540551867.0,,0
2311,2018-10-26 06:02:27,2018-10-26 06:02:27,0.011,192.168.1.165,192.168.1.245,4613,49153.0,TCP,...AP.SF,0.0,0.0,6.0,520.0,6.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.895,0.883,2.053,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551747.0,1540551747.0,,0
2312,2018-10-26 06:03:40,2018-10-26 06:03:40,0.023,192.168.1.119,192.168.1.165,8008,3247.0,TCP,...AP.SF,0.0,0.0,4.0,1337.0,6.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,2.7939999999999996,2.217,3.6889999999999996,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551820.0,1540551820.0,,0
2313,2018-10-26 06:00:29,2018-10-26 06:04:43,254.120,8.8.8.8,192.168.1.192,0,0.0,ICMP,........,0.0,0.0,10.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551629.0,1540551883.0,,0
2314,2018-10-26 06:01:49,2018-10-26 06:01:49,0.012,192.168.1.129,192.168.1.245,80,52246.0,TCP,...AP.SF,0.0,0.0,5.0,1171.0,5.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,2.418,1.476,0.311,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551709.0,1540551709.0,,0
2315,2018-10-26 06:00:56,2018-10-26 06:03:57,181.772,192.168.1.216,54.148.2.234,0,2048.0,ICMP,........,0.0,0.0,5.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551656.0,1540551837.0,,0
2316,2018-10-26 06:02:19,2018-10-26 06:02:20,1.225,149.171.37.10,192.168.1.108,0,771.0,ICMP,........,0.0,0.0,7.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551739.0,1540551740.0,,0
2317,2018-10-26 06:01:57,2018-10-26 06:01:59,1.560,34.234.65.77,192.168.1.228,443,59162.0,TCP,...AP.S.,0.0,0.0,14.0,6475.0,12.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.074,212.136,215.865,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551717.0,1540551719.0,,0
2318,2018-10-26 06:03:02,2018-10-26 06:03:02,0.041,192.168.1.163,192.168.1.1,56435,53.0,UDP,........,0.0,0.0,1.0,35.0,1.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551782.0,1540551782.0,,0
2319,2018-10-26 06:00:01,2018-10-26 06:00:01,0.014,192.168.1.165,192.168.1.245,49152,44027.0,TCP,...AP.SF,0.0,0.0,6.0,393.0,6.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.8240000000000001,3.1319999999999997,3.03,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551601.0,1540551601.0,,0
2320,2018-10-26 06:03:41,2018-10-26 06:03:41,0.024,192.168.1.165,192.168.1.245,4636,49153.0,TCP,...AP.SF,0.0,0.0,8.0,447.0,8.0,4936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.5390000000000001,0.857,1.422,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551821.0,1540551821.0,,0
2321,2018-10-26 06:02:07,2018-10-26 06:02:07,0.016,192.168.1.165,192.168.1.245,4610,49153.0,TCP,...AP.SF,0.0,0.0,7.0,552.0,6.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.879,0.882,2.044,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551727.0,1540551727.0,,0
2322,2018-10-26 06:02:55,2018-10-26 06:02:55,0.034,192.168.1.216,192.168.1.1,18956,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551775.0,1540551775.0,,0
2323,2018-10-26 06:01:02,2018-10-26 06:04:47,225.355,192.168.1.216,192.168.1.1,0,771.0,ICMP,........,0.0,0.0,3.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551662.0,1540551887.0,,0
2324,2018-10-26 06:01:59,2018-10-26 06:02:48,49.258,192.168.1.165,192.168.1.1,3597,53.0,UDP,........,0.0,0.0,14.0,432.0,14.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551719.0,1540551768.0,,0
2325,2018-10-26 06:02:42,2018-10-26 06:02:42,0.001,192.168.1.129,192.168.1.1,48612,53.0,UDP,........,0.0,0.0,1.0,37.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551762.0,1540551762.0,,0
2326,2018-10-26 06:00:07,2018-10-26 06:04:37,270.326,fe80::16cc:20ff:fe51:33ea,ff02::c,41215,1900.0,UDP,........,0.0,0.0,473.0,215714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551607.0,1540551877.0,,0
2327,2018-10-26 06:01:48,2018-10-26 06:04:27,158.109,192.168.1.169,192.168.1.245,3082,51964.0,UDP,........,0.0,0.0,2.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551708.0,1540551867.0,,0
2328,2018-10-26 06:03:34,2018-10-26 06:03:34,0.094,192.168.1.119,8.8.8.8,39502,53.0,UDP,........,0.0,0.0,1.0,32.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551814.0,1540551814.0,,0
2329,2018-10-26 06:01:01,2018-10-26 06:01:52,51.481,fdc1:1bdc:1e84::1,fe80::a21:efff:fe3b:fce3,0,34816.0,ICMP6,........,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551661.0,1540551712.0,,0
2330,2018-10-26 06:00:28,2018-10-26 06:04:42,254.115,192.168.1.192,192.168.1.1,0,2048.0,ICMP,........,0.0,0.0,10.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551628.0,1540551882.0,,0
2331,2018-10-26 06:02:18,2018-10-26 06:02:18,0.024,192.168.1.108,192.168.1.1,40114,53.0,UDP,........,0.0,0.0,1.0,41.0,1.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551738.0,1540551738.0,,0
2332,2018-10-26 06:04:43,2018-10-26 06:04:43,0.096,192.168.1.192,8.8.8.8,46597,53.0,UDP,........,0.0,0.0,1.0,47.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551883.0,1540551883.0,,0
2333,2018-10-26 06:01:13,2018-10-26 06:01:13,0.011,192.168.1.165,192.168.1.245,49152,44030.0,TCP,...AP.SF,0.0,0.0,6.0,393.0,7.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.8079999999999999,1.2590000000000001,2.451,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551673.0,1540551673.0,,0
2334,2018-10-26 05:59:36,2018-10-26 05:59:36,0.000,192.168.1.119,192.168.1.245,59139,51964.0,UDP,........,0.0,0.0,1.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551576.0,1540551576.0,,0
2335,2018-10-26 06:00:35,2018-10-26 06:04:57,261.834,fe80::e276:d0ff:fe3f:ae,fe80::16cc:20ff:fe51:33ea,0,34560.0,ICMP6,........,0.0,0.0,5.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551635.0,1540551897.0,,0
2336,2018-10-26 06:02:18,2018-10-26 06:02:20,1.384,192.168.1.108,13.251.225.193,30723,3478.0,UDP,........,0.0,0.0,16.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551738.0,1540551740.0,,0
2337,2018-10-26 06:01:23,2018-10-26 06:01:27,3.910,174.129.217.97,192.168.1.165,3478,4886.0,TCP,...AP.SF,0.0,0.0,7.0,512.0,8.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.77,208.075,209.696,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551683.0,1540551687.0,,0
2338,2018-10-26 06:01:14,2018-10-26 06:01:14,0.013,192.168.1.129,192.168.1.165,80,3190.0,TCP,...AP.SF,0.0,0.0,5.0,1171.0,5.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,3.3539999999999996,1.4509999999999998,0.581,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551674.0,1540551674.0,,0
2339,2018-10-26 06:00:56,2018-10-26 06:01:53,56.875,192.168.1.165,192.168.1.1,3596,53.0,UDP,........,0.0,0.0,15.0,458.0,15.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551656.0,1540551713.0,,0
2340,2018-10-26 06:04:27,2018-10-26 06:04:27,0.017,192.168.1.1,192.168.1.245,5000,49988.0,TCP,...AP.SF,0.0,0.0,6.0,3460.0,6.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,5.697,3.125,0.32,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551867.0,1540551867.0,,0
2341,2018-10-26 06:01:14,2018-10-26 06:01:14,0.038,192.168.1.165,192.168.1.248,4967,49152.0,TCP,...AP.SF,0.0,0.0,6.0,386.0,5.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,12.02,7.6339999999999995,1.9869999999999999,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551674.0,1540551674.0,,0
2342,2018-10-26 06:02:42,2018-10-26 06:02:42,0.096,192.168.1.192,8.8.8.8,56368,53.0,UDP,........,0.0,0.0,1.0,47.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551762.0,1540551762.0,,0
2343,2018-10-26 06:02:25,2018-10-26 06:02:25,0.028,192.168.1.165,192.168.1.245,49152,54458.0,TCP,...AP.SF,0.0,0.0,6.0,393.0,7.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,2.804,10.225,6.1129999999999995,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551745.0,1540551745.0,,0
2344,2018-10-26 06:03:57,2018-10-26 06:03:57,0.040,192.168.1.216,192.168.1.1,2426,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551837.0,1540551837.0,,0
2345,2018-10-26 06:01:42,2018-10-26 06:01:42,0.153,216.58.199.67,192.168.1.192,443,38526.0,UDP,........,0.0,0.0,6.0,1561.0,8.0,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551702.0,1540551702.0,,0
2346,2018-10-26 06:03:55,2018-10-26 06:04:53,58.296,192.168.1.165,192.168.1.1,3600,53.0,UDP,........,0.0,0.0,16.0,491.0,16.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551835.0,1540551893.0,,0
2347,2018-10-26 06:02:41,2018-10-26 06:02:41,0.238,192.168.1.129,192.168.1.1,41853,53.0,UDP,........,0.0,0.0,1.0,37.0,1.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551761.0,1540551761.0,,0
2348,2018-10-26 06:00:35,2018-10-26 06:04:57,261.833,fe80::16cc:20ff:fe51:33ea,fe80::e276:d0ff:fe3f:ae,0,34816.0,ICMP6,........,0.0,0.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551635.0,1540551897.0,,0
2349,2018-10-26 06:00:26,2018-10-26 06:04:36,250.012,8.8.8.8,192.168.1.119,0,0.0,ICMP,........,0.0,0.0,10.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551626.0,1540551876.0,,0
2350,2018-10-26 06:01:49,2018-10-26 06:04:28,159.305,192.168.1.129,192.168.1.245,1900,51964.0,UDP,........,0.0,0.0,12.0,3612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551709.0,1540551868.0,,0
2351,2018-10-26 06:01:48,2018-10-26 06:01:49,0.106,192.168.1.165,192.168.1.245,3596,51964.0,UDP,........,0.0,0.0,2.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551708.0,1540551709.0,,0
2352,2018-10-26 06:02:27,2018-10-26 06:02:32,4.819,174.129.217.97,192.168.1.165,3478,4897.0,TCP,...AP.SF,0.0,0.0,6.0,480.0,8.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.024,208.202,210.442,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1540551747.0,1540551752.0,,0
